position_key,updated_at_utc,updated_at_china,address,entity,asset_symbol,side,szi_abs,position_value_usd,entry_px,liquidation_px,mark_px,liquidation_distance_pct,near_liquidation,unrealized_pnl,return_on_equity,above_threshold
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34297876.76,75280.1,213903.7832754024,73218.00000000,1.921464,false,965969.6458300001,0.2739263422,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6748.74,1.7575,16217.0910871835,1.80000000,9008.495048,false,-159.34525,-0.1209103841,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102306531.43,45.3701,90.1435338463,56.59000000,0.592923,false,-20283860.8817900009,-1.2364789361,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,728282.93,18.9744,1213.5816660651,15.25900000,78.532189,false,177333.40903,0.5874454854,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,715051.53,1.195291,96.6049898275,1.12550000,84.832954,false,44339.9317,0.1751663023,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78096614.13,38.6755,49.0716662145,56.59000000,0.132856,false,24722684.0826519988,2.315988729,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T08:43:34Z,2026-05-28 16:43:34 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8441129.22,72930.1,103016.192536533,73221.00000000,0.406921,false,-33526.38926,-0.0797525524,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34925133.99,76687.8,62125.7588930473,73310.00000000,0.152561,false,-1609204.885,-0.2202318332,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79544000.00,2265.44,1355.890209887,1988.60000000,0.318168,false,-11073764.9732089993,-2.4440604944,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34340972.78,75280.1,213636.124300716,73310.00000000,1.914147,false,922873.62215,0.2617053204,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6770.49,1.7575,16175.7354901911,1.80580000,8956.656158,false,-181.09119,-0.1374110953,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102424042.02,45.3701,90.1227552459,56.65500000,0.590729,false,-20401371.4762899987,-1.2436422358,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,727328.36,18.9744,1210.4981902015,15.23900000,78.434227,false,178287.97083,0.5906076251,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,714035.02,1.195291,96.3592993827,1.12390000,84.736542,false,45356.4421,0.1791820587,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78186316.90,38.6755,49.0716662145,56.65500000,0.133851,false,24812386.8555519991,2.3243919676,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T08:56:23Z,2026-05-28 16:56:23 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8451389.40,72930.1,103016.192536533,73310.00000000,0.405213,false,-43786.56736,-0.1041594572,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34918464.34,76687.8,62125.7588930473,73296.00000000,0.152399,false,-1615874.5327399999,-0.2211446248,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79500000.00,2265.44,1355.890209887,1987.50000000,0.317791,false,-11117764.9732089993,-2.4537716145,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34334414.69,75280.1,213766.013601673,73296.00000000,1.916476,false,929431.71271,0.2635650411,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6773.86,1.7575,16192.2837594239,1.80670000,8961.353329,false,-184.46556,-0.1399715505,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102371614.22,45.3701,90.1280728181,56.62600000,0.591638,false,-20348943.6725899987,-1.2404463021,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,725562.42,18.9744,1211.6867995468,15.20200000,78.705749,false,180053.91016,0.5964575836,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,712383.19,1.195291,96.45435301,1.12130000,85.020113,false,47008.2715,0.185707663,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78160096.09,38.6755,49.0716662145,56.63600000,0.133561,false,24786166.0450120009,2.3219356363,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T08:58:42Z,2026-05-28 16:58:42 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8449775.44,72930.1,103016.192536533,73296.00000000,0.405482,false,-42172.60676,-0.1003201688,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34914653.11,76687.8,62125.7588930473,73288.00000000,0.152307,false,-1619685.7600199999,-0.2216662201,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79480000.00,2265.44,1355.890209887,1987.00000000,0.317619,false,-11137764.9732089993,-2.45818576,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34330198.78,75280.1,213448.1743058712,73287.00000000,1.912497,false,933647.62807,0.2647605758,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6770.11,1.7575,16156.7659842281,1.80570000,8946.646887,false,-180.71626,-0.1371266003,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102509011.22,45.3701,90.130414702,56.70200000,0.589546,false,-20486340.6753900014,-1.2488218525,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,725228.33,18.9744,1209.0491916793,15.19500000,78.568884,false,180388.00679,0.5975643325,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,712256.13,1.195291,96.244552454,1.12110000,84.848321,false,47135.3353,0.1862096326,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78251178.91,38.6755,49.0716662145,56.70200000,0.134569,false,24877248.8605719991,2.3304681554,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T08:59:43Z,2026-05-28 16:59:43 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8448853.18,72930.1,103016.192536533,73288.00000000,0.405635,false,-41250.34356,-0.0981262897,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34952288.98,76687.8,62126.1456422692,73367.00000000,0.153214,false,-1582049.89063,-0.2165154673,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79560000.00,2265.44,1355.8797701431,1989.00000000,0.318311,false,-11057764.9732089993,-2.440529178,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34367673.58,75280.1,213311.7629291052,73367.00000000,1.907462,false,896172.82487,0.2541336003,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6829.35,1.7575,16131.8935463563,1.82150000,8855.378560,false,-239.9552,-0.1820768137,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102570478.30,45.3701,90.1128006278,56.73600000,0.588283,false,-20547807.7555899993,-1.2525688093,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,722603.28,18.9744,1207.1508593117,15.14000000,78.732553,false,183013.05174,0.6062602168,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,712446.73,1.195291,96.0979801307,1.12140000,84.694650,false,46944.7396,0.1854566782,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78298100.36,38.6755,49.0716440006,56.73600000,0.135088,false,24924170.3110119998,2.3348636956,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T09:06:33Z,2026-05-28 17:06:33 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8457960.52,72930.1,103016.5697363894,73367.00000000,0.404127,false,-50357.69266,-0.1197908457,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34906554.25,76687.8,62126.1456422692,73271.00000000,0.152105,false,-1627784.6179899999,-0.2227746099,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79444000.00,2265.44,1355.8797701431,1986.10000000,0.317315,false,-11173764.9732089993,-2.466131222,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34322703.82,75280.1,212876.5142703877,73271.00000000,1.905331,false,941142.58871,0.2668859709,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6819.23,1.7575,16092.8770419981,1.81880000,8847.074028,false,-229.83209,-0.1743954481,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102758495.25,45.3701,90.1358898841,56.84000000,0.585783,false,-20735824.7067900002,-1.2640300888,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,722316.91,18.9744,1204.2552328853,15.13400000,78.572832,false,183299.42028,0.6072088588,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,713082.05,1.195291,95.8687415941,1.12240000,84.414061,false,46309.4206,0.1829468304,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78441624.79,38.6755,49.0716440006,56.84000000,0.136671,false,25067694.7476520017,2.3483088772,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T09:13:05Z,2026-05-28 17:13:05 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8446893.37,72930.1,103016.5697363894,73271.00000000,0.405966,false,-39290.53426,-0.0934642967,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34942760.91,76687.8,62126.1456422692,73347.00000000,0.152983,false,-1591577.9588299999,-0.2178194553,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79560000.00,2265.44,1355.8797701431,1989.00000000,0.318311,false,-11057764.9732089993,-2.440529178,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34358304.88,75280.1,213008.5224523862,73347.00000000,1.904120,false,905541.52567,0.2567903442,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6811.35,1.7575,16099.3160330837,1.81670000,8860.846223,false,-221.95856,-0.1684210526,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102702451.74,45.3701,90.1182478254,56.80900000,0.586338,false,-20679781.1924900003,-1.2606137459,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,721600.99,18.9744,1204.7172951187,15.11900000,78.682340,false,184015.34163,0.6095804636,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,712827.92,1.195291,95.9063527742,1.12200000,84.478033,false,46563.5482,0.1839507696,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78391943.26,38.6755,49.0716440006,56.80400000,0.136123,false,25018013.2118920013,2.3436547758,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T09:20:24Z,2026-05-28 17:20:24 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8455654.87,72930.1,103016.5697363894,73347.00000000,0.404510,false,-48052.03466,-0.114306148,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34954671.00,76687.8,62126.1456422692,73372.00000000,0.153272,false,-1579667.8735799999,-0.2161894703,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79588000.00,2265.44,1355.8797701431,1989.70000000,0.318551,false,-11029764.9732089993,-2.4343493743,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34370015.75,75280.1,212595.4734888331,73372.00000000,1.897501,false,893830.64967,0.2534694144,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6816.60,1.7575,16048.9413108107,1.81810000,8826.314950,false,-227.20758,-0.1724039829,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102874197.99,45.3701,90.1087732269,56.90400000,0.583523,false,-20851527.4459899999,-1.2710831839,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,726039.71,18.9744,1201.0791149692,15.21200000,77.956029,false,179576.62926,0.5948765138,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,714733.88,1.195291,95.6120612456,1.12500000,83.988499,false,44657.5912,0.1764212262,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78529947.52,38.6755,49.0716440006,56.90400000,0.137642,false,25156017.4778920002,2.3565828351,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T09:24:53Z,2026-05-28 17:24:53 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8458536.94,72930.1,103016.5697363894,73372.00000000,0.404031,false,-50934.10716,-0.1211620201,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34956576.61,76687.8,62126.1456422692,73376.00000000,0.153318,false,-1577762.25994,-0.2159286727,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79596000.00,2265.44,1355.8797701431,1989.90000000,0.318619,false,-11021764.9732089993,-2.4325837161,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34371889.50,75280.1,212024.6588604315,73376.00000000,1.889564,false,891956.90951,0.2529380656,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6800.86,1.7575,15982.8330580511,1.81390000,8810.308814,false,-211.46052,-0.160455192,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,103114642.75,45.3701,90.104680042,57.03700000,0.579758,false,-21091972.2008900009,-1.2857403972,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,730717.06,18.9744,1196.2810026403,15.31000000,77.137231,false,174899.27644,0.579382029,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,715813.92,1.195291,95.2236507015,1.12670000,83.515533,false,43577.5489,0.1721544849,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78713493.20,38.6755,49.0716440006,57.03700000,0.139652,false,25339563.1516719982,2.3737771539,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T09:29:53Z,2026-05-28 17:29:53 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8458998.07,72930.1,103016.5697363894,73376.00000000,0.403955,false,-51395.23876,-0.1222589596,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T09:37:37Z,2026-05-28 17:37:37 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34974203.54,76687.8,62126.1456422692,73413.00000000,0.153745,false,-1560135.3337699999,-0.2135162948,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T09:37:37Z,2026-05-28 17:37:37 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79592000.00,2265.44,1355.8797701431,1989.80000000,0.318585,false,-11025764.9732089993,-2.4334665452,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T09:37:37Z,2026-05-28 17:37:37 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34390158.46,75280.1,211564.2400390905,73415.00000000,1.881758,false,873687.9429500001,0.247757415,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T09:37:37Z,2026-05-28 17:37:37 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6800.48,1.7575,15925.3993103765,1.81380000,8779.129733,false,-211.08559,-0.160170697,false
